User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1000007,Rahul Reddy,2753,M,55+,58,Unmarried,Uttar Pradesh,South,Govt,Electronics,1,30081,Cancelled,113
1000549,Pooja Sharma,1319,F,46-55,53,Married,Uttarakhand,South,Healthcare,Sports,3,34227,Cancelled,637
1001555,Vikas Patel,2255,M,36-45,36,Married,Andhra Pradesh,North,Business,Electronics,4,1901,Pending,755
1004419,Priya Agarwal,8348,F,26-35,32,Married,Karnataka,North,IT,Electronics,9,47500,Cancelled,482
1000381,Vivaan Chopra,5695,M,26-35,34,Married,Madhya Pradesh,South,Business,Electronics,8,45255,Cancelled,905
1004122,Nitin Das,9199,M,46-55,46,Married,Andhra Pradesh,West,IT,Electronics,4,2211,Returned,289
1000671,Neha Kapoor,8873,F,26-35,26,Married,Uttar Pradesh,South,IT,Grocery,1,30908,Delivered,894
1005361,Deepak Mehta,7756,M,46-55,49,Married,Gujarat,South,Govt,Grocery,4,47868,Returned,961
1004964,Raj Das,6561,M,36-45,42,Unmarried,Uttar Pradesh,South,Education,Electronics,8,43335,Delivered,903
1004216,Aditya Verma,7053,M,26-35,30,Unmarried,Maharashtra,West,Student,Clothing,4,22747,Returned,597
1003720,Raj Nair,7267,M,18-25,22,Married,Bihar,South,IT,Sports,5,39396,Delivered,485
1000536,Riya Patel,4729,F,18-25,25,Married,Karnataka,Central,Business,Clothing,7,43120,Returned,992
1006483,Vikas Malhotra,1667,M,46-55,46,Unmarried,Maharashtra,North,Education,Electronics,2,40136,Returned,570
1002988,Pooja Khanna,1816,F,26-35,34,Married,Uttar Pradesh,East,Govt,Clothing,6,37666,Pending,148
1005087,Suresh Agarwal,6605,M,26-35,30,Unmarried,Uttar Pradesh,Central,IT,Sports,6,1390,Returned,811
1002384,Rahul Khanna,3410,M,46-55,52,Unmarried,Maharashtra,East,Govt,Sports,4,22432,Delivered,942
1003270,Anita Agarwal,3502,F,36-45,36,Married,Haryana,East,Business,Grocery,7,39580,Pending,171
1001920,Karan Yadav,3002,M,18-25,23,Unmarried,Uttar Pradesh,West,Business,Electronics,4,45361,Pending,708
1002140,Rahul Mishra,1733,M,18-25,23,Unmarried,Andhra Pradesh,North,Healthcare,Sports,3,37983,Cancelled,220
1004130,Nitin Patel,4936,M,36-45,36,Married,Delhi,North,Student,Grocery,3,49381,Returned,286
1007029,Riya Patel,4094,F,46-55,52,Unmarried,Gujarat,North,Student,Grocery,6,7119,Delivered,910
1003021,Amit Iyer,8581,M,26-35,28,Unmarried,Maharashtra,Central,Student,Grocery,8,47997,Cancelled,648
1006735,Riya Malhotra,1439,F,36-45,41,Unmarried,Maharashtra,West,Govt,Home,5,18733,Returned,251
1005014,Riya Das,4636,F,46-55,49,Unmarried,Maharashtra,East,Govt,Grocery,6,25706,Pending,954
1001641,Nitin Kumar,1076,M,46-55,47,Unmarried,Punjab,Central,Govt,Home,4,36397,Delivered,928
1003822,Raj Kapoor,6871,M,26-35,28,Married,Maharashtra,North,Education,Home,5,17295,Pending,419
1003587,Nitin Patel,5142,M,46-55,47,Married,Uttar Pradesh,East,Govt,Sports,2,45836,Returned,881
1004725,Nitin Sharma,8272,M,36-45,36,Unmarried,Karnataka,West,Student,Clothing,3,33155,Returned,694
1005241,Suman Sharma,1740,F,36-45,36,Married,Rajasthan,South,IT,Electronics,8,42058,Returned,226
1000651,Neha Malhotra,6679,F,26-35,34,Unmarried,Karnataka,North,Govt,Clothing,9,25444,Delivered,606
1006819,Aarav Reddy,4173,M,46-55,47,Married,Karnataka,East,Education,Electronics,1,44150,Returned,130
1004154,Raj Patel,1593,M,36-45,43,Unmarried,Karnataka,East,Healthcare,Sports,8,1714,Returned,684
1003097,Aditya Bansal,5482,M,36-45,42,Unmarried,Karnataka,North,IT,Electronics,9,43255,Delivered,405
1002547,Kavya Mishra,3194,F,26-35,31,Married,Karnataka,East,Student,Grocery,6,47273,Cancelled,422
1006435,Deepak Kapoor,2296,M,26-35,28,Married,Maharashtra,West,Education,Grocery,1,13824,Pending,431
1003451,Amit Kapoor,1574,M,36-45,39,Unmarried,Maharashtra,West,Education,Clothing,6,27694,Returned,802
1000243,Amit Yadav,6446,M,18-25,23,Unmarried,Uttar Pradesh,North,Healthcare,Clothing,7,21436,Delivered,202
1004313,Kavya Singh,7347,F,26-35,32,Married,Uttarakhand,West,Business,Electronics,1,38024,Returned,841
1002423,Karan Yadav,7558,M,55+,59,Married,Jharkhand,South,Healthcare,Home,5,40641,Cancelled,593
1003179,Suresh Chopra,9497,M,55+,58,Unmarried,Maharashtra,South,Education,Clothing,9,47726,Delivered,211
1005131,Priya Reddy,6657,F,36-45,43,Married,Uttarakhand,South,Business,Electronics,3,34490,Delivered,987
1005512,Riya Sharma,4257,F,36-45,40,Unmarried,Andhra Pradesh,East,Student,Clothing,5,37076,Pending,195
1005339,Aditya Joshi,5883,M,46-55,47,Married,Delhi,North,IT,Home,9,3494,Cancelled,809
1001963,Raj Yadav,9604,M,46-55,54,Unmarried,Himachal Pradesh,North,Govt,Clothing,2,29393,Returned,290
1002240,Mohit Agarwal,7870,M,36-45,45,Unmarried,Karnataka,South,Student,Clothing,1,986,Returned,520
1004269,Mohit Yadav,3922,M,36-45,36,Unmarried,Maharashtra,West,Healthcare,Sports,5,14475,Cancelled,884
1002972,Riya Nair,3016,F,18-25,20,Unmarried,Karnataka,North,Govt,Clothing,8,23662,Delivered,886
1001733,Deepak Khanna,1802,M,55+,59,Unmarried,Maharashtra,Central,Healthcare,Sports,9,31290,Cancelled,678
1001750,Neha Iyer,2843,F,46-55,54,Unmarried,Gujarat,Central,Healthcare,Clothing,5,46756,Delivered,358
1005809,Deepak Chopra,2068,M,55+,59,Unmarried,Delhi,North,Healthcare,Home,1,38945,Returned,830
1003328,Vikas Kapoor,5460,M,36-45,42,Unmarried,Karnataka,East,Education,Home,7,29994,Cancelled,670
1001896,Aditya Patel,2534,M,26-35,35,Married,Maharashtra,East,Business,Electronics,4,13239,Returned,119
1003112,Priya Reddy,6891,F,46-55,53,Married,Punjab,East,Govt,Grocery,9,15095,Returned,975
1004861,Aarav Agarwal,1373,M,46-55,53,Unmarried,Maharashtra,North,Business,Clothing,9,18779,Pending,836
1000602,Deepak Yadav,1851,M,26-35,27,Married,Delhi,Central,Govt,Clothing,4,41735,Pending,852
1000517,Rohan Verma,9801,M,46-55,50,Unmarried,Gujarat,Central,Education,Electronics,1,27793,Delivered,386
1003058,Karan Bansal,7069,M,26-35,31,Unmarried,Jharkhand,West,Education,Clothing,7,40873,Pending,984
1002773,Rohan Kapoor,8598,M,26-35,30,Unmarried,Karnataka,East,Student,Electronics,2,46884,Cancelled,131
1003054,Amit Das,2830,M,55+,60,Married,Rajasthan,North,Education,Sports,1,36498,Cancelled,634
1004977,Deepak Kumar,3725,M,26-35,34,Married,Maharashtra,Central,IT,Clothing,1,41081,Delivered,212
1002950,Anita Mishra,6637,F,36-45,38,Unmarried,Maharashtra,East,Student,Clothing,3,19729,Delivered,260
1002093,Pooja Bansal,9833,F,36-45,43,Unmarried,Maharashtra,North,Govt,Electronics,7,6790,Returned,533
1005146,Suman Yadav,9696,F,26-35,33,Married,Kerala,Central,Healthcare,Clothing,2,35432,Pending,834
1005348,Rahul Das,1972,M,26-35,31,Married,Delhi,Central,Govt,Grocery,7,22180,Cancelled,711
1002356,Kavya Singh,7109,F,36-45,43,Unmarried,Delhi,North,Healthcare,Home,1,3347,Returned,493
1004513,Suresh Gupta,1037,M,46-55,54,Unmarried,Karnataka,West,Healthcare,Sports,4,39701,Returned,435
1002489,Rohan Das,7755,M,46-55,52,Married,Maharashtra,West,Education,Grocery,1,19703,Pending,562
1005964,Rohan Nair,2378,M,36-45,37,Married,Jharkhand,Central,Student,Grocery,4,48406,Returned,881
1000363,Aditya Malhotra,7821,M,55+,58,Married,Karnataka,Central,IT,Clothing,2,20037,Pending,169
1002414,Priya Nair,1383,F,46-55,53,Married,Karnataka,East,Healthcare,Electronics,9,16286,Delivered,562
1004902,Suresh Reddy,7230,M,18-25,25,Married,Delhi,East,Student,Grocery,5,26404,Cancelled,211
1006482,Vikas Mishra,5545,M,36-45,44,Unmarried,Madhya Pradesh,East,Business,Electronics,4,25082,Delivered,427
1005003,Nitin Verma,3150,M,18-25,22,Unmarried,Delhi,East,Healthcare,Home,1,31851,Returned,114
1006107,Riya Reddy,5854,F,36-45,37,Married,Maharashtra,West,Education,Clothing,8,22927,Delivered,444
1002304,Priya Chopra,6394,F,26-35,28,Married,Karnataka,Central,Student,Grocery,2,49781,Delivered,474
1002980,Neha Gupta,3389,F,36-45,42,Unmarried,Uttar Pradesh,South,Student,Clothing,6,3451,Delivered,127
1005054,Suman Sharma,9776,F,26-35,33,Married,Haryana,East,IT,Clothing,7,43515,Delivered,930
1000639,Kavya Khanna,4281,F,26-35,26,Unmarried,Uttar Pradesh,North,Healthcare,Grocery,3,38197,Pending,220
1000212,Rohan Agarwal,6203,M,46-55,52,Unmarried,Kerala,East,IT,Home,2,38078,Delivered,846
1005830,Pooja Patel,3064,F,18-25,20,Married,Delhi,East,IT,Electronics,1,41727,Delivered,120
1004954,Amit Malhotra,9960,M,26-35,35,Unmarried,Delhi,East,Healthcare,Grocery,4,26777,Returned,195
1001413,Suresh Nair,2651,M,36-45,41,Unmarried,Punjab,East,Govt,Sports,1,47588,Pending,417
1001613,Deepak Gupta,4577,M,46-55,49,Married,Karnataka,South,Business,Home,2,4096,Pending,959
1003884,Amit Nair,2207,M,26-35,34,Unmarried,Karnataka,East,Healthcare,Sports,4,3729,Pending,239
1000293,Neha Reddy,6618,F,26-35,30,Unmarried,Delhi,North,IT,Home,3,8861,Returned,143
1006357,Anita Khanna,5163,F,26-35,32,Unmarried,Kerala,West,Business,Sports,3,3577,Pending,244
1004254,Rahul Singh,1500,M,26-35,35,Married,Delhi,West,Govt,Home,5,30023,Returned,817
1002833,Raj Kumar,4051,M,55+,59,Married,Maharashtra,West,Business,Clothing,5,34884,Returned,162
1006423,Amit Malhotra,4956,M,55+,56,Unmarried,Himachal Pradesh,South,Govt,Sports,5,18938,Cancelled,481
1004137,Suman Khanna,3570,F,36-45,43,Married,Karnataka,North,Education,Sports,2,17743,Returned,181
1003090,Aditya Yadav,7415,M,26-35,27,Married,Maharashtra,East,IT,Sports,4,44262,Pending,177
1004751,Priya Joshi,8396,F,18-25,24,Unmarried,Karnataka,South,IT,Electronics,5,29042,Delivered,807
1002875,Priya Verma,5701,F,46-55,54,Unmarried,Maharashtra,South,Business,Electronics,5,7634,Cancelled,427
1001421,Mohit Sharma,5577,M,26-35,35,Unmarried,Andhra Pradesh,West,Business,Home,7,12309,Cancelled,754
1002944,Pooja Joshi,3897,F,46-55,47,Married,Karnataka,North,Business,Clothing,5,49496,Delivered,663
1001637,Vikas Sharma,4648,M,36-45,36,Married,Karnataka,West,Business,Clothing,5,34478,Pending,585
1006891,Amit Khanna,5669,M,36-45,45,Married,Bihar,Central,Healthcare,Clothing,5,44228,Cancelled,682
1001718,Rohan Sharma,7488,M,18-25,22,Unmarried,Rajasthan,North,Business,Electronics,7,40549,Pending,137
1005432,Nitin Singh,8127,M,46-55,51,Unmarried,Kerala,North,Education,Electronics,6,43656,Cancelled,145
1003756,Suman Yadav,5031,F,46-55,55,Unmarried,Delhi,North,Student,Home,9,6926,Cancelled,269
1000839,Vikas Mishra,3102,M,26-35,35,Unmarried,Maharashtra,South,Healthcare,Home,3,29593,Delivered,294
1002110,Rahul Mishra,3897,M,55+,59,Unmarried,Andhra Pradesh,West,Business,Grocery,9,17415,Returned,676
1002513,Vivaan Mishra,6397,M,36-45,41,Married,Delhi,North,Education,Sports,5,47251,Pending,245
1003256,Rahul Mishra,4837,M,55+,58,Married,Haryana,South,Student,Electronics,4,39418,Cancelled,363
1005441,Suman Joshi,5899,F,46-55,53,Unmarried,Madhya Pradesh,South,Student,Sports,1,2551,Pending,447
1005251,Aditya Yadav,1316,M,55+,60,Married,Uttarakhand,South,Student,Clothing,5,34372,Delivered,918
1002363,Amit Bansal,5568,M,55+,56,Unmarried,Uttar Pradesh,South,Govt,Sports,2,27797,Pending,440
1000872,Kavya Patel,2083,F,46-55,46,Married,Kerala,West,Student,Electronics,7,41967,Cancelled,205
1006799,Karan Agarwal,8468,M,26-35,30,Unmarried,Uttar Pradesh,East,Healthcare,Electronics,9,41527,Cancelled,337
1003825,Nitin Joshi,4739,M,26-35,35,Married,Delhi,East,Healthcare,Grocery,3,42947,Returned,436
1005886,Amit Singh,8018,M,55+,58,Unmarried,Maharashtra,North,Govt,Sports,5,22421,Pending,997
1005657,Pooja Bansal,1480,F,46-55,49,Unmarried,Karnataka,North,Govt,Clothing,6,18431,Returned,707
1005187,Deepak Kumar,5273,M,46-55,46,Unmarried,Madhya Pradesh,Central,Business,Clothing,8,43066,Cancelled,591
1000009,Anita Kumar,9605,F,18-25,21,Unmarried,Bihar,Central,Education,Clothing,8,45044,Delivered,819
1004837,Aarav Das,6547,M,46-55,52,Married,Maharashtra,Central,Student,Clothing,9,19332,Cancelled,998
1001459,Anita Patel,9097,F,18-25,24,Unmarried,Bihar,South,IT,Sports,6,21662,Delivered,921
1004763,Suresh Agarwal,9000,M,18-25,24,Married,Gujarat,North,Govt,Electronics,4,38552,Pending,487
1005243,Vivaan Sharma,9542,M,26-35,31,Married,Kerala,North,Healthcare,Home,9,36188,Cancelled,776
1006566,Nitin Mehta,3483,M,46-55,46,Married,Delhi,Central,Student,Clothing,5,8609,Returned,683
1000799,Mohit Sharma,7226,M,55+,59,Unmarried,Jharkhand,West,IT,Grocery,9,23156,Returned,738
1003214,Amit Verma,5990,M,46-55,47,Unmarried,Karnataka,North,Business,Sports,5,25730,Pending,420
1000788,Riya Kapoor,7720,F,46-55,54,Married,Bihar,North,Student,Grocery,6,30578,Returned,258
1005299,Aditya Malhotra,5801,M,36-45,40,Married,Karnataka,North,Education,Home,8,21327,Returned,883
1001017,Nitin Das,8616,M,46-55,49,Unmarried,Karnataka,South,Healthcare,Grocery,1,10326,Cancelled,306
1001004,Rahul Mishra,7806,M,55+,57,Unmarried,Maharashtra,East,Business,Electronics,4,28830,Returned,112
1002894,Mohit Mishra,7397,M,36-45,42,Unmarried,Uttar Pradesh,South,Education,Grocery,1,27139,Returned,792
1004445,Nitin Kumar,4450,M,55+,57,Unmarried,Karnataka,East,Education,Grocery,2,21407,Pending,495
1004851,Karan Das,6732,M,46-55,54,Married,Karnataka,North,Business,Clothing,3,26837,Returned,889
1002987,Aditya Yadav,4905,M,36-45,36,Unmarried,Andhra Pradesh,North,Education,Home,9,23950,Delivered,620
1004224,Pooja Reddy,3158,F,26-35,35,Unmarried,Maharashtra,West,Student,Electronics,5,7275,Delivered,358
1001904,Nitin Singh,4901,M,55+,57,Unmarried,Maharashtra,West,Govt,Electronics,7,27964,Returned,458
1002145,Kavya Gupta,3785,F,36-45,41,Married,Karnataka,Central,Business,Clothing,3,6964,Returned,594
1002443,Pooja Joshi,3063,F,26-35,30,Unmarried,Maharashtra,West,IT,Electronics,9,38245,Cancelled,921
1006811,Suresh Patel,8500,M,26-35,32,Married,Uttar Pradesh,Central,Student,Grocery,6,24064,Delivered,776
1000221,Karan Nair,9480,M,46-55,54,Married,Karnataka,East,Healthcare,Electronics,4,41370,Pending,954
1006134,Vikas Yadav,7705,M,46-55,49,Married,Karnataka,North,Student,Electronics,2,4612,Delivered,857
1001857,Vivaan Sharma,8221,M,46-55,52,Married,Uttar Pradesh,West,Business,Electronics,2,32663,Pending,454
1000990,Deepak Kumar,3615,M,55+,58,Unmarried,Karnataka,East,Education,Electronics,6,38590,Returned,926
1001111,Riya Singh,8084,F,18-25,20,Married,Andhra Pradesh,Central,Healthcare,Electronics,5,42281,Cancelled,871
1002023,Neha Nair,9233,F,18-25,20,Married,Maharashtra,South,Govt,Sports,7,3027,Returned,585
1003084,Nitin Singh,8979,M,36-45,44,Married,Kerala,West,IT,Electronics,1,42912,Pending,831
1006752,Riya Gupta,2230,F,46-55,47,Married,Karnataka,South,Govt,Sports,9,34831,Cancelled,486
1001420,Amit Nair,3011,M,46-55,49,Unmarried,Madhya Pradesh,Central,Business,Electronics,8,44086,Cancelled,299
1004764,Deepak Mishra,7189,M,46-55,50,Unmarried,Uttar Pradesh,West,IT,Electronics,5,48576,Delivered,435
1001802,Karan Patel,4909,M,26-35,32,Married,Karnataka,North,Student,Home,1,7609,Pending,968
1005761,Vivaan Khanna,6723,M,36-45,39,Unmarried,Karnataka,North,Healthcare,Home,4,28453,Delivered,990
1006735,Kavya Das,8753,F,46-55,49,Married,Maharashtra,North,IT,Grocery,2,576,Returned,305
1002725,Aarav Reddy,8081,M,26-35,28,Unmarried,Delhi,South,Education,Home,6,25520,Returned,223
1005151,Aarav Das,6254,M,36-45,45,Unmarried,Gujarat,Central,Govt,Sports,2,26480,Delivered,570
1006349,Vikas Joshi,1378,M,55+,60,Unmarried,Karnataka,Central,IT,Sports,4,12866,Returned,616
1005395,Suresh Mishra,4983,M,46-55,53,Married,Karnataka,East,Healthcare,Electronics,4,3533,Pending,251
1001787,Vivaan Kapoor,3648,M,55+,59,Unmarried,Karnataka,Central,Student,Home,7,24170,Pending,607
1004112,Aditya Chopra,3075,M,36-45,40,Married,Maharashtra,North,Business,Clothing,8,7567,Returned,732
1000856,Rohan Patel,2849,M,36-45,40,Unmarried,Karnataka,North,Business,Clothing,6,17768,Cancelled,621
1005055,Amit Khanna,4959,M,55+,58,Unmarried,Delhi,West,Education,Home,6,16982,Cancelled,138
1002521,Anita Sharma,2594,F,36-45,45,Unmarried,Gujarat,South,Student,Home,4,1555,Pending,313
1003866,Priya Chopra,8060,F,36-45,43,Married,Karnataka,West,IT,Electronics,5,36754,Pending,579
1001281,Vivaan Das,5320,M,36-45,42,Married,Delhi,East,IT,Sports,6,47954,Returned,776
1006952,Amit Yadav,3007,M,36-45,38,Unmarried,Delhi,West,Govt,Sports,6,32296,Delivered,575
1003264,Karan Mehta,6313,M,46-55,50,Married,Karnataka,West,Govt,Clothing,3,41294,Pending,519
1006863,Aditya Mishra,8399,M,46-55,51,Married,Kerala,East,Student,Sports,2,37748,Pending,261
1002019,Rahul Mishra,4717,M,55+,60,Married,Uttar Pradesh,East,Healthcare,Grocery,2,14710,Pending,189
1002178,Riya Kumar,2190,F,26-35,28,Unmarried,Kerala,East,Healthcare,Home,8,21495,Returned,344
1005186,Amit Khanna,8220,M,46-55,50,Married,Uttar Pradesh,West,Govt,Home,9,799,Pending,476
1003302,Nitin Mehta,3714,M,55+,60,Unmarried,Jharkhand,Central,Education,Electronics,8,11845,Returned,451
1006570,Riya Mehta,1179,F,36-45,37,Unmarried,Delhi,East,Healthcare,Sports,9,4844,Returned,800
1002257,Raj Malhotra,3325,M,46-55,47,Unmarried,Karnataka,Central,IT,Grocery,6,11550,Delivered,979
1001371,Kavya Gupta,4371,F,46-55,52,Unmarried,Maharashtra,West,Business,Clothing,1,3747,Pending,330
1004309,Rahul Malhotra,4282,M,46-55,49,Unmarried,Karnataka,South,IT,Home,5,36008,Delivered,876
1005218,Priya Nair,7073,F,46-55,54,Married,Delhi,North,Business,Home,4,43910,Pending,948
1003004,Rohan Verma,6794,M,36-45,45,Unmarried,Gujarat,East,Student,Sports,9,27327,Cancelled,584
1005459,Amit Kumar,4016,M,36-45,37,Married,Karnataka,East,Govt,Home,5,11795,Cancelled,117
1002126,Suresh Yadav,8043,M,26-35,30,Married,Maharashtra,West,Healthcare,Clothing,9,11767,Cancelled,406
1002443,Riya Das,6335,F,46-55,54,Married,Delhi,South,IT,Clothing,3,18102,Cancelled,686
1000929,Aditya Kumar,8203,M,46-55,52,Married,Uttar Pradesh,South,Education,Home,8,7408,Pending,513
1000202,Aarav Bansal,9558,M,36-45,45,Married,Maharashtra,East,Student,Sports,6,3014,Cancelled,512
1003833,Vivaan Chopra,4331,M,36-45,43,Unmarried,Maharashtra,South,Education,Home,5,6455,Cancelled,134
1003450,Karan Kapoor,1875,M,46-55,54,Unmarried,Madhya Pradesh,Central,Business,Sports,5,23131,Returned,801
1005347,Pooja Gupta,3101,F,26-35,30,Married,Madhya Pradesh,North,IT,Clothing,6,26671,Cancelled,301
1003201,Vivaan Singh,3652,M,18-25,22,Unmarried,Maharashtra,North,IT,Grocery,2,38402,Returned,558
1003344,Riya Kumar,6775,F,26-35,33,Married,Karnataka,West,Student,Grocery,3,23404,Delivered,688
1001891,Priya Mehta,7315,F,36-45,43,Married,Karnataka,West,Business,Sports,1,48508,Delivered,849
1000474,Pooja Mishra,6454,F,36-45,42,Married,Himachal Pradesh,North,Education,Home,2,15763,Cancelled,580
1003638,Aditya Singh,7518,M,26-35,35,Married,Uttar Pradesh,South,Student,Home,9,31599,Pending,232
1001705,Rahul Chopra,6194,M,26-35,30,Unmarried,Haryana,South,Student,Home,1,10018,Pending,745
1001658,Pooja Mehta,4203,F,18-25,25,Unmarried,Himachal Pradesh,North,Healthcare,Clothing,9,18042,Pending,517
1005654,Anita Kapoor,8779,F,18-25,21,Unmarried,Karnataka,West,Healthcare,Home,3,12099,Cancelled,699
1005184,Aditya Gupta,4914,M,36-45,40,Unmarried,Karnataka,West,Education,Clothing,4,30701,Returned,892
1006477,Vikas Reddy,6872,M,26-35,35,Married,Bihar,West,Govt,Grocery,7,18297,Pending,181
1002794,Rahul Iyer,5276,M,55+,56,Married,Gujarat,East,IT,Electronics,4,28912,Returned,591
1000929,Nitin Sharma,3532,M,36-45,42,Unmarried,Karnataka,South,Student,Grocery,8,39798,Cancelled,795
1006655,Rohan Mishra,7874,M,46-55,46,Married,Maharashtra,South,Govt,Grocery,4,29067,Delivered,678
1006268,Aditya Khanna,8023,M,36-45,44,Married,Maharashtra,South,IT,Clothing,2,7403,Cancelled,455
1003810,Pooja Reddy,5977,F,18-25,20,Married,Maharashtra,Central,Business,Electronics,3,9116,Cancelled,401
1005800,Vikas Sharma,1889,M,26-35,33,Unmarried,Bihar,Central,Govt,Home,7,11026,Cancelled,738
1001345,Raj Yadav,2736,M,36-45,44,Married,Kerala,East,Education,Grocery,3,48237,Pending,696
1002667,Vikas Malhotra,7261,M,55+,56,Unmarried,Maharashtra,West,Student,Home,4,34064,Cancelled,326
1006293,Raj Nair,6522,M,36-45,38,Unmarried,Uttar Pradesh,South,Education,Home,5,26982,Cancelled,930
1006341,Priya Mishra,8071,F,26-35,27,Married,Uttar Pradesh,North,Education,Sports,8,48848,Cancelled,598
1002876,Mohit Mishra,4815,M,46-55,52,Married,Maharashtra,West,Business,Grocery,7,8112,Delivered,516
1005792,Suman Nair,7195,F,46-55,55,Unmarried,Maharashtra,North,Education,Home,9,5984,Returned,337
1004544,Riya Mehta,4095,F,26-35,34,Married,Delhi,West,Healthcare,Electronics,4,10050,Cancelled,461
1005936,Karan Mishra,7274,M,36-45,44,Married,Karnataka,East,Student,Electronics,1,20403,Returned,311
1003114,Amit Bansal,4206,M,46-55,53,Married,Karnataka,South,IT,Sports,7,6942,Returned,175
1002537,Karan Reddy,2714,M,46-55,51,Married,Madhya Pradesh,South,Business,Clothing,9,5479,Returned,715
1002987,Aditya Singh,8584,M,26-35,26,Married,Madhya Pradesh,West,IT,Electronics,7,3671,Delivered,286
1007027,Kavya Bansal,3653,F,36-45,38,Married,Uttar Pradesh,South,Healthcare,Sports,2,38149,Returned,804
1001612,Aditya Agarwal,1649,M,18-25,24,Unmarried,Bihar,North,Student,Clothing,5,8340,Cancelled,206
1002690,Karan Singh,1747,M,46-55,55,Married,Karnataka,South,Govt,Clothing,3,3548,Pending,564
1001674,Vivaan Kapoor,1094,M,36-45,37,Unmarried,Uttar Pradesh,South,Education,Home,8,14213,Cancelled,669
1002652,Rahul Kapoor,5299,M,36-45,43,Married,Delhi,East,Education,Grocery,2,49313,Delivered,437
1006413,Riya Patel,8695,F,46-55,46,Unmarried,Maharashtra,East,IT,Grocery,7,29783,Cancelled,223
1001901,Amit Reddy,7608,M,46-55,49,Unmarried,Uttar Pradesh,North,Govt,Grocery,2,39735,Delivered,844
1001779,Suresh Gupta,3434,M,36-45,41,Married,Madhya Pradesh,West,Business,Clothing,2,23948,Pending,606
1002537,Kavya Das,2872,F,46-55,52,Married,Uttar Pradesh,Central,Business,Clothing,4,25794,Delivered,407
1004025,Vikas Kapoor,9247,M,26-35,30,Unmarried,Delhi,West,Business,Grocery,9,43375,Cancelled,502
1001155,Rohan Kumar,9377,M,55+,60,Unmarried,Karnataka,North,IT,Clothing,9,20362,Pending,511
1001644,Suman Mishra,5867,F,26-35,35,Married,Kerala,East,IT,Home,8,19276,Returned,406
1004987,Aarav Mishra,8509,M,36-45,43,Married,Madhya Pradesh,West,IT,Electronics,9,2600,Returned,830
1005768,Aditya Kapoor,5967,M,55+,58,Married,Jharkhand,Central,Education,Grocery,2,7114,Returned,206
1001781,Karan Mishra,6521,M,36-45,40,Married,Karnataka,South,IT,Grocery,2,15509,Returned,209
1006938,Priya Bansal,3862,F,26-35,35,Married,Uttar Pradesh,South,Govt,Grocery,3,34170,Returned,772
1003935,Kavya Iyer,1906,F,46-55,48,Unmarried,Uttar Pradesh,North,Student,Sports,5,3242,Delivered,278
1005280,Vikas Patel,1917,M,46-55,46,Unmarried,Delhi,South,Govt,Home,1,17736,Delivered,376
1000335,Vikas Mishra,6862,M,26-35,26,Unmarried,Jharkhand,Central,Business,Clothing,2,37740,Returned,411
1006045,Riya Verma,6294,F,46-55,47,Unmarried,Uttar Pradesh,West,Student,Sports,9,41806,Returned,295
1005949,Kavya Mishra,6547,F,36-45,37,Unmarried,Maharashtra,South,Healthcare,Grocery,5,17972,Delivered,275
1006912,Mohit Singh,6645,M,55+,60,Unmarried,Uttar Pradesh,East,Govt,Home,6,48742,Cancelled,898
1003430,Kavya Kumar,4960,F,46-55,52,Married,Maharashtra,North,Student,Home,1,1568,Pending,419
1004044,Rohan Kapoor,3142,M,36-45,37,Unmarried,Haryana,West,Education,Sports,6,38014,Pending,446
1001232,Neha Khanna,2571,F,26-35,35,Unmarried,Kerala,South,Student,Grocery,4,19947,Delivered,475
1006071,Karan Bansal,7417,M,46-55,48,Unmarried,Rajasthan,South,IT,Sports,3,45985,Delivered,312
1001835,Deepak Sharma,5274,M,55+,58,Unmarried,Gujarat,East,Education,Electronics,3,44531,Delivered,104
1005451,Suresh Agarwal,4860,M,26-35,28,Unmarried,Uttar Pradesh,Central,Govt,Clothing,2,30030,Delivered,108
1005081,Deepak Das,4919,M,26-35,33,Unmarried,Himachal Pradesh,West,Business,Sports,1,48152,Cancelled,441
1003532,Rahul Patel,8649,M,26-35,34,Married,Uttar Pradesh,West,Student,Clothing,9,41085,Returned,757
1001596,Mohit Verma,2500,M,55+,58,Unmarried,Haryana,East,Healthcare,Electronics,1,10063,Delivered,179
1003424,Priya Das,8972,F,26-35,27,Married,Uttarakhand,Central,Govt,Clothing,4,9699,Cancelled,181
1001605,Suman Iyer,7455,F,36-45,38,Married,Himachal Pradesh,Central,Govt,Sports,3,22237,Pending,269
1006885,Neha Iyer,4629,F,46-55,47,Married,Uttar Pradesh,North,IT,Sports,6,9367,Delivered,200
1005099,Nitin Sharma,6257,M,26-35,26,Unmarried,Gujarat,South,Student,Grocery,1,1498,Pending,189
1002126,Kavya Gupta,1446,F,36-45,44,Unmarried,Himachal Pradesh,South,Govt,Sports,5,36015,Pending,138
1004150,Amit Agarwal,2967,M,26-35,29,Unmarried,Uttar Pradesh,Central,Business,Home,5,45139,Cancelled,716
1001476,Deepak Joshi,1890,M,46-55,46,Unmarried,Uttar Pradesh,North,IT,Grocery,6,37812,Returned,518
